query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Cluster_70,220668.lp_1497,0.0,2536.0,"COG5013@1|root,COG5013@2|Bacteria,1TQG1@1239|Firmicutes,4HBVB@91061|Bacilli,3F4JA@33958|Lactobacillaceae",91061|Bacilli,C,Belongs to the prokaryotic molybdopterin-containing oxidoreductase family,narZ,-,1.7.5.1,ko:K00370,"ko00910,ko01120,ko02020,map00910,map01120,map02020","M00529,M00530,M00804","R00798,R01106,R09497",RC02812,"ko00000,ko00001,ko00002,ko01000",5.A.3.1,-,-,"Molybdopterin,Molydop_binding,Nitr_red_alph_N"
Cluster_71,220668.lp_3127,0.0,1548.0,"COG4886@1|root,COG4886@2|Bacteria,1UIXN@1239|Firmicutes,4ISVY@91061|Bacilli,3FBTR@33958|Lactobacillaceae",91061|Bacilli,S,MucBP domain,-,-,-,-,-,-,-,-,-,-,-,-,"Gram_pos_anchor,MucBP"
Cluster_72,220668.lp_1022,0.0,2385.0,"COG0086@1|root,COG0086@2|Bacteria,1TNYT@1239|Firmicutes,4HA24@91061|Bacilli,3F3KF@33958|Lactobacillaceae",91061|Bacilli,K,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates,rpoC,"GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0030880,GO:0032991,GO:0044424,GO:0044464,GO:0061695,GO:1902494,GO:1990234",2.7.7.6,ko:K03046,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020",M00183,"R00435,R00441,R00442,R00443",RC02795,"br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400",-,-,-,"RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5"
Cluster_73,60520.HR47_09545,0.0,2355.0,"COG0085@1|root,COG0085@2|Bacteria,1TP96@1239|Firmicutes,4H9PK@91061|Bacilli,3F4ET@33958|Lactobacillaceae",91061|Bacilli,K,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates,rpoB,"GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0030880,GO:0032991,GO:0044424,GO:0044464,GO:0061695,GO:1902494,GO:1990234",2.7.7.6,ko:K03043,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020",M00183,"R00435,R00441,R00442,R00443",RC02795,"br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400",-,-,-,"RNA_pol_Rpb2_1,RNA_pol_Rpb2_2,RNA_pol_Rpb2_3,RNA_pol_Rpb2_45,RNA_pol_Rpb2_6,RNA_pol_Rpb2_7"
Cluster_74,220668.lp_2694,0.0,2362.0,"COG3857@1|root,COG3857@2|Bacteria,1TQJW@1239|Firmicutes,4HAY6@91061|Bacilli,3F3RS@33958|Lactobacillaceae",91061|Bacilli,L,"The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination. This subunit has 5' - 3' nuclease activity",rexB,"GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0004518,GO:0004519,GO:0004527,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016788,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032392,GO:0032508,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0140097,GO:1901360",3.6.4.12,ko:K16899,-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,"Exonuc_V_gamma,PDDEXK_1,UvrD_C"
Cluster_75,220668.lp_0946,0.0,1964.0,"COG4886@1|root,COG4932@1|root,COG4886@2|Bacteria,COG4932@2|Bacteria,1UWF2@1239|Firmicutes,4HGU0@91061|Bacilli,3F6D1@33958|Lactobacillaceae",91061|Bacilli,M,MucBP domain,-,-,-,-,-,-,-,-,-,-,-,-,"DUF285,Gram_pos_anchor,LRR_4,MucBP"
Cluster_76,585394.RHOM_04425,4.54e-52,209.0,"2C0IE@1|root,2Z7YA@2|Bacteria,1U1MA@1239|Firmicutes,24BCE@186801|Clostridia",186801|Clostridia,S,"Psort location Cytoplasmic, score",-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_77,220668.lp_1632,0.0,2011.0,"COG1196@1|root,COG1196@2|Bacteria,1TPJV@1239|Firmicutes,4HB89@91061|Bacilli,3F478@33958|Lactobacillaceae",91061|Bacilli,D,Required for chromosome condensation and partitioning,smc,-,-,ko:K03529,-,-,-,-,"ko00000,ko03036",-,-,-,"SMC_N,SMC_hinge"
Cluster_78,220668.lp_0539,0.0,2254.0,"COG1197@1|root,COG1197@2|Bacteria,1TPF1@1239|Firmicutes,4H9NB@91061|Bacilli,3F4KU@33958|Lactobacillaceae",91061|Bacilli,L,"Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site",mfd,-,-,ko:K03723,"ko03420,map03420",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"CarD_CdnL_TRCF,DEAD,Helicase_C,TRCF"
Cluster_79,220668.lp_1229,0.0,1545.0,"COG3203@1|root,COG4932@1|root,COG3203@2|Bacteria,COG4932@2|Bacteria,1VXP5@1239|Firmicutes,4HWZF@91061|Bacilli,3F5AT@33958|Lactobacillaceae",91061|Bacilli,M,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"DUF1542,Gram_pos_anchor,MucBP"
Cluster_80,1033837.WANG_p1011,0.0,992.0,"COG0286@1|root,COG1002@1|root,COG0286@2|Bacteria,COG1002@2|Bacteria,1U5F1@1239|Firmicutes,4IF6M@91061|Bacilli,3F5TQ@33958|Lactobacillaceae",91061|Bacilli,V,DNA restriction-modification system,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_82,797515.HMPREF9103_02940,0.0,1396.0,"COG1061@1|root,COG1061@2|Bacteria,1TPWX@1239|Firmicutes,4HBBG@91061|Bacilli",91061|Bacilli,KL,Helicase conserved C-terminal domain,-,-,-,-,-,-,-,-,-,-,-,-,Helicase_C
Cluster_83,585524.HMPREF0493_0467,4.45e-315,915.0,"COG0553@1|root,COG3886@1|root,COG0553@2|Bacteria,COG3886@2|Bacteria,1TQH0@1239|Firmicutes,4HAQK@91061|Bacilli,3F4Z9@33958|Lactobacillaceae",91061|Bacilli,L,helicase superfamily c-terminal domain,-,-,-,-,-,-,-,-,-,-,-,-,"Helicase_C,PLDc_2,ResIII,SNF2_N"
Cluster_84,235201.Q597U6_9CAUD,8.93e-247,739.0,"4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKKV@10699|Siphoviridae",10699|Siphoviridae,S,peptidoglycan catabolic process,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_85,220668.lp_1229,0.0,1552.0,"COG3203@1|root,COG4932@1|root,COG3203@2|Bacteria,COG4932@2|Bacteria,1VXP5@1239|Firmicutes,4HWZF@91061|Bacilli,3F5AT@33958|Lactobacillaceae",91061|Bacilli,M,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"DUF1542,Gram_pos_anchor,MucBP"
Cluster_86,220668.lp_2136,0.0,2251.0,"COG1038@1|root,COG1038@2|Bacteria,1UHP9@1239|Firmicutes,4IS56@91061|Bacilli,3F4U7@33958|Lactobacillaceae",91061|Bacilli,C,"Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second",pyc,-,6.4.1.1,ko:K01958,"ko00020,ko00620,ko00720,ko01100,ko01120,ko01200,ko01230,map00020,map00620,map00720,map01100,map01120,map01200,map01230",M00173,R00344,"RC00040,RC00367","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2,HMGL-like,PYC_OADA"
Cluster_87,557436.Lreu_1346,0.0,1301.0,"COG0366@1|root,COG5263@1|root,COG0366@2|Bacteria,COG5263@2|Bacteria,1VQXK@1239|Firmicutes,4HEIA@91061|Bacilli,3F93W@33958|Lactobacillaceae",91061|Bacilli,G,Glycosyl hydrolase family 70,-,"GO:0005575,GO:0005576",2.4.1.5,ko:K00689,"ko00500,ko02020,map00500,map02020",-,"R02120,R06066",RC00028,"ko00000,ko00001,ko01000",-,GH13,-,"Big_2,CW_binding_1,Glyco_hydro_70"
Cluster_88,220668.lp_3412,0.0,1852.0,"29PV7@1|root,30ATD@2|Bacteria,1U730@1239|Firmicutes,4IGXI@91061|Bacilli,3F8WR@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WxL
Cluster_89,220668.lp_3127,0.0,1427.0,"COG4886@1|root,COG4886@2|Bacteria,1UIXN@1239|Firmicutes,4ISVY@91061|Bacilli,3FBTR@33958|Lactobacillaceae",91061|Bacilli,S,MucBP domain,-,-,-,-,-,-,-,-,-,-,-,-,"Gram_pos_anchor,MucBP"
Cluster_90,220668.lp_1899,0.0,2144.0,"COG0587@1|root,COG0587@2|Bacteria,1TPYG@1239|Firmicutes,4H9T3@91061|Bacilli,3F4AM@33958|Lactobacillaceae",91061|Bacilli,L,DNA polymerase,dnaE,-,2.7.7.7,ko:K02337,"ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440",M00260,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400",-,-,-,"DNA_pol3_alpha,HHH_6,PHP,tRNA_anti-codon"
Cluster_91,1605.Lani381_0510,0.0,1782.0,"COG1061@1|root,COG1061@2|Bacteria,1U2DR@1239|Firmicutes,4HBX2@91061|Bacilli,3F4F5@33958|Lactobacillaceae",91061|Bacilli,L,"Type III restriction enzyme, res subunit",-,-,-,-,-,-,-,-,-,-,-,-,"Eco57I,ResIII,T5orf172"
Cluster_92,220668.lp_3001,0.0,1774.0,"COG1409@1|root,COG3119@1|root,COG1409@2|Bacteria,COG3119@2|Bacteria,1VTPR@1239|Firmicutes,4HJP1@91061|Bacilli,3F437@33958|Lactobacillaceae",91061|Bacilli,P,Concanavalin A-like lectin/glucanases superfamily,-,-,-,-,-,-,-,-,-,-,-,-,"Laminin_G_3,Phosphodiest"
Cluster_93,573061.Clocel_3596,4.55e-207,634.0,"COG0514@1|root,COG0514@2|Bacteria,1TPN5@1239|Firmicutes,247ZA@186801|Clostridia,36DC9@31979|Clostridiaceae",186801|Clostridia,L,ATP-dependent DNA helicase RecQ,-,-,3.6.4.12,ko:K03654,"ko03018,map03018",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"AAA_19,DEAD,DUF559,Helicase_C,UvrD_C"
Cluster_94,220668.lp_2901,5.99e-227,685.0,"COG1511@1|root,COG1511@2|Bacteria,1TQ15@1239|Firmicutes,4H9T9@91061|Bacilli,3F3Y3@33958|Lactobacillaceae",91061|Bacilli,V,domain protein,yhgE,-,-,ko:K01421,-,-,-,-,ko00000,-,-,-,"ABC2_membrane_3,DUF3533"
Cluster_95,220668.lp_2901,0.0,1086.0,"COG1511@1|root,COG1511@2|Bacteria,1TQ15@1239|Firmicutes,4H9T9@91061|Bacilli,3F3Y3@33958|Lactobacillaceae",91061|Bacilli,V,domain protein,yhgE,-,-,ko:K01421,-,-,-,-,ko00000,-,-,-,"ABC2_membrane_3,DUF3533"
Cluster_96,220668.lp_2497,0.0,1080.0,"COG1132@1|root,COG1132@2|Bacteria,1TSY4@1239|Firmicutes,4HAJQ@91061|Bacilli,3F5QW@33958|Lactobacillaceae",91061|Bacilli,P,ABC transporter transmembrane region,-,-,3.6.3.44,ko:K18104,"ko01501,ko02010,map01501,map02010",M00700,-,-,"ko00000,ko00001,ko00002,ko01000,ko01504,ko02000","3.A.1.117,3.A.1.123",-,-,"ABC_membrane,ABC_tran"
Cluster_97,220668.lp_1446,0.0,1883.0,"2DIQK@1|root,303XB@2|Bacteria,1TVEG@1239|Firmicutes,4HT2E@91061|Bacilli,3F8IH@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WxL
Cluster_99,536227.CcarbDRAFT_2694,0.0,1535.0,"COG0610@1|root,COG0610@2|Bacteria,1TP7S@1239|Firmicutes,248A6@186801|Clostridia,36F2Y@31979|Clostridiaceae",186801|Clostridia,L,"Subunit R is required for both nuclease and ATPase activities, but not for modification",hsdR,-,3.1.21.3,ko:K01153,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,"EcoR124_C,HSDR_N,Methylase_S,ResIII"
Cluster_100,220668.lp_1548,0.0,1791.0,"COG0419@1|root,COG0419@2|Bacteria,1TPCS@1239|Firmicutes,4H9Q3@91061|Bacilli,3F3TE@33958|Lactobacillaceae",91061|Bacilli,L,"Putative exonuclease SbcCD, C subunit",sbcC,-,-,ko:K03546,-,-,-,-,"ko00000,ko03400",-,-,-,"AAA_23,AAA_29,SbcCD_C"
Cluster_101,60520.HR47_14500,0.0,2045.0,"COG0458@1|root,COG0458@2|Bacteria,1TPID@1239|Firmicutes,4HAEY@91061|Bacilli,3F3MD@33958|Lactobacillaceae",91061|Bacilli,F,Carbamoyl-phosphate synthase,carB,"GO:0000050,GO:0003674,GO:0003824,GO:0004087,GO:0004088,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016884,GO:0019627,GO:0019752,GO:0034641,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",6.3.5.5,ko:K01955,"ko00240,ko00250,ko01100,map00240,map00250,map01100",M00051,"R00256,R00575,R01395,R10948,R10949","RC00002,RC00010,RC00043,RC02750,RC02798,RC03314","ko00000,ko00001,ko00002,ko01000",-,-,-,"CPSase_L_D2,CPSase_L_D3,MGS"
Cluster_102,913848.AELK01000078_gene1665,0.0,2016.0,"COG0610@1|root,COG0610@2|Bacteria,1TP7S@1239|Firmicutes,4HB5A@91061|Bacilli,3F50Q@33958|Lactobacillaceae",91061|Bacilli,V,"Subunit R is required for both nuclease and ATPase activities, but not for modification",hsdR,-,3.1.21.3,ko:K01153,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,"EcoR124_C,HSDR_N,ResIII"
Cluster_103,1136177.KCA1_2030,9.95e-224,671.0,"COG4932@1|root,COG4932@2|Bacteria,1UWF2@1239|Firmicutes,4HGU0@91061|Bacilli,3F6D1@33958|Lactobacillaceae",91061|Bacilli,M,MucBP domain,inlJ,-,-,-,-,-,-,-,-,-,-,-,"DUF285,Gram_pos_anchor,MucBP"
Cluster_104,60520.HR47_13735,3.81e-316,907.0,"COG0810@1|root,COG4932@1|root,COG0810@2|Bacteria,COG4932@2|Bacteria,1UWF2@1239|Firmicutes,4HGU0@91061|Bacilli,3F6D1@33958|Lactobacillaceae",91061|Bacilli,M,MucBP domain,inlJ,-,-,-,-,-,-,-,-,-,-,-,"DUF285,Gram_pos_anchor,MucBP"
Cluster_105,220668.lp_1229,0.0,1597.0,"COG3203@1|root,COG4932@1|root,COG3203@2|Bacteria,COG4932@2|Bacteria,1VXP5@1239|Firmicutes,4HWZF@91061|Bacilli,3F5AT@33958|Lactobacillaceae",91061|Bacilli,M,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"DUF1542,Gram_pos_anchor,MucBP"
Cluster_106,220668.lp_1643,0.0,1813.0,"COG3266@1|root,COG5295@1|root,COG3266@2|Bacteria,COG5295@2|Bacteria,1VSP5@1239|Firmicutes,4HUK1@91061|Bacilli,3F4FY@33958|Lactobacillaceae",91061|Bacilli,M,LPXTG-motif cell wall anchor domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"Gram_pos_anchor,MucBP"
Cluster_107,220668.lp_2795,0.0,1900.0,"COG3209@1|root,COG4886@1|root,COG3209@2|Bacteria,COG4886@2|Bacteria,1TT3P@1239|Firmicutes,4I28K@91061|Bacilli,3F4YY@33958|Lactobacillaceae",91061|Bacilli,M,Domain of unknown function (DUF5011),-,-,-,-,-,-,-,-,-,-,-,-,"Big_3,DUF285,Gram_pos_anchor"
Cluster_108,220668.lp_2290,0.0,1964.0,"COG4485@1|root,COG4485@2|Bacteria,1TPVY@1239|Firmicutes,4HD9X@91061|Bacilli,3F4AK@33958|Lactobacillaceae",91061|Bacilli,S,Bacterial membrane protein YfhO,yfhO,-,-,-,-,-,-,-,-,-,-,-,YfhO
Cluster_109,220668.lp_0526,0.0,1941.0,"COG0458@1|root,COG0458@2|Bacteria,1TPID@1239|Firmicutes,4HAEY@91061|Bacilli,3F3MD@33958|Lactobacillaceae",91061|Bacilli,F,Carbamoyl-phosphate synthase,carB,-,6.3.5.5,ko:K01955,"ko00240,ko00250,ko01100,map00240,map00250,map01100",M00051,"R00256,R00575,R01395,R10948,R10949","RC00002,RC00010,RC00043,RC02750,RC02798,RC03314","ko00000,ko00001,ko00002,ko01000",-,-,-,"CPSase_L_D2,CPSase_L_D3,MGS"
Cluster_110,220668.lp_0526,0.0,1958.0,"COG0458@1|root,COG0458@2|Bacteria,1TPID@1239|Firmicutes,4HAEY@91061|Bacilli,3F3MD@33958|Lactobacillaceae",91061|Bacilli,F,Carbamoyl-phosphate synthase,carB,-,6.3.5.5,ko:K01955,"ko00240,ko00250,ko01100,map00240,map00250,map01100",M00051,"R00256,R00575,R01395,R10948,R10949","RC00002,RC00010,RC00043,RC02750,RC02798,RC03314","ko00000,ko00001,ko00002,ko01000",-,-,-,"CPSase_L_D2,CPSase_L_D3,MGS"
Cluster_111,220668.lp_2796,0.0,1617.0,"COG3087@1|root,COG3209@1|root,COG4886@1|root,COG3087@2|Bacteria,COG3209@2|Bacteria,COG4886@2|Bacteria,1UYD7@1239|Firmicutes,4HJI6@91061|Bacilli,3F7RJ@33958|Lactobacillaceae",91061|Bacilli,M,Bacterial surface protein 26-residue PARCEL repeat (3 repeats),-,-,-,-,-,-,-,-,-,-,-,-,"Big_3,DUF285,Gram_pos_anchor,LRR_5,MucBP"
Cluster_112,220668.lp_0197,0.0,1386.0,"COG3827@1|root,COG4932@1|root,COG3827@2|Bacteria,COG4932@2|Bacteria,1TQBI@1239|Firmicutes,4HBAT@91061|Bacilli,3F4FM@33958|Lactobacillaceae",91061|Bacilli,M,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"Cna_B,Collagen_bind,SdrD_B"
Cluster_113,220668.lp_2796,0.0,1632.0,"COG3087@1|root,COG3209@1|root,COG4886@1|root,COG3087@2|Bacteria,COG3209@2|Bacteria,COG4886@2|Bacteria,1UYD7@1239|Firmicutes,4HJI6@91061|Bacilli,3F7RJ@33958|Lactobacillaceae",91061|Bacilli,M,Bacterial surface protein 26-residue PARCEL repeat (3 repeats),-,-,-,-,-,-,-,-,-,-,-,-,"Big_3,DUF285,Gram_pos_anchor,LRR_5,MucBP"
Cluster_114,220668.lp_1229,0.0,1581.0,"COG3203@1|root,COG4932@1|root,COG3203@2|Bacteria,COG4932@2|Bacteria,1VXP5@1239|Firmicutes,4HWZF@91061|Bacilli,3F5AT@33958|Lactobacillaceae",91061|Bacilli,M,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"DUF1542,Gram_pos_anchor,MucBP"
Cluster_115,220668.lp_1461,0.0,1450.0,"COG1674@1|root,COG1674@2|Bacteria,1TPJR@1239|Firmicutes,4HA1S@91061|Bacilli,3F441@33958|Lactobacillaceae",91061|Bacilli,D,Belongs to the FtsK SpoIIIE SftA family,sftA,-,-,ko:K03466,-,-,-,-,"ko00000,ko03036",3.A.12,-,-,"FtsK_SpoIIIE,Ftsk_gamma"
Cluster_116,220668.45723593,0.0,1954.0,"COG4584@1|root,COG4644@1|root,COG4584@2|Bacteria,COG4644@2|Bacteria,1TRGX@1239|Firmicutes,4HAJF@91061|Bacilli,3F4XC@33958|Lactobacillaceae",91061|Bacilli,L,Domain of unknown function (DUF4158),-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_Tn3,DUF4158"
Cluster_117,220668.lp_0918,0.0,1932.0,"COG1112@1|root,COG1112@2|Bacteria,1TQCB@1239|Firmicutes,4HBDJ@91061|Bacilli,3F4YB@33958|Lactobacillaceae",91061|Bacilli,L,AAA domain,-,-,-,-,-,-,-,-,-,-,-,-,"AAA_11,AAA_12,PLDc_2,Viral_helicase1"
Cluster_118,1033837.WANG_1120,0.0,1888.0,"COG3587@1|root,COG3587@2|Bacteria,1TPRR@1239|Firmicutes,4HBNH@91061|Bacilli,3F4QK@33958|Lactobacillaceae",91061|Bacilli,L,"Type III restriction enzyme, res subunit",res,-,3.1.21.5,ko:K01156,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,"ResIII,VRR_NUC"
Cluster_119,60520.HR47_05615,0.0,1658.0,"COG4485@1|root,COG4485@2|Bacteria,1TPVY@1239|Firmicutes,4HD9X@91061|Bacilli,3F4AK@33958|Lactobacillaceae",91061|Bacilli,S,Bacterial membrane protein YfhO,yfhO,-,-,-,-,-,-,-,-,-,-,-,YfhO
Cluster_120,220668.lp_1332,5.78e-310,889.0,"COG1511@1|root,COG1511@2|Bacteria,1TQ15@1239|Firmicutes,4H9T9@91061|Bacilli,3F3Y3@33958|Lactobacillaceae",91061|Bacilli,V,domain protein,XK27_06930,-,-,ko:K01421,-,-,-,-,ko00000,-,-,-,"ABC2_membrane,ABC2_membrane_3,DUF3533"
Cluster_121,1136177.KCA1_2030,0.0,1154.0,"COG4932@1|root,COG4932@2|Bacteria,1UWF2@1239|Firmicutes,4HGU0@91061|Bacilli,3F6D1@33958|Lactobacillaceae",91061|Bacilli,M,MucBP domain,inlJ,-,-,-,-,-,-,-,-,-,-,-,"DUF285,Gram_pos_anchor,MucBP"
Cluster_122,60520.HR47_13735,0.0,935.0,"COG0810@1|root,COG4932@1|root,COG0810@2|Bacteria,COG4932@2|Bacteria,1UWF2@1239|Firmicutes,4HGU0@91061|Bacilli,3F6D1@33958|Lactobacillaceae",91061|Bacilli,M,MucBP domain,inlJ,-,-,-,-,-,-,-,-,-,-,-,"DUF285,Gram_pos_anchor,MucBP"
Cluster_123,220668.lp_1461,0.0,1442.0,"COG1674@1|root,COG1674@2|Bacteria,1TPJR@1239|Firmicutes,4HA1S@91061|Bacilli,3F441@33958|Lactobacillaceae",91061|Bacilli,D,Belongs to the FtsK SpoIIIE SftA family,sftA,-,-,ko:K03466,-,-,-,-,"ko00000,ko03036",3.A.12,-,-,"FtsK_SpoIIIE,Ftsk_gamma"
Cluster_124,220668.lp_0938,0.0,1883.0,"COG0610@1|root,COG0610@2|Bacteria,1TP7S@1239|Firmicutes,4HB5A@91061|Bacilli,3F50Q@33958|Lactobacillaceae",91061|Bacilli,V,"Subunit R is required for both nuclease and ATPase activities, but not for modification",hsdR,-,3.1.21.3,ko:K01153,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,"EcoR124_C,HSDR_N,ResIII"
Cluster_125,334390.LAF_0673,0.0,1462.0,"COG4932@1|root,COG4932@2|Bacteria,1UHY6@1239|Firmicutes,4ISAK@91061|Bacilli,3FBS3@33958|Lactobacillaceae",91061|Bacilli,M,Lytic transglycosylase with a strong preference for naked glycan strands that lack stem peptides,-,-,-,-,-,-,-,-,-,-,-,-,Gram_pos_anchor
Cluster_126,220668.lp_0773,0.0,1873.0,"COG0178@1|root,COG0178@2|Bacteria,1TPIJ@1239|Firmicutes,4HAW9@91061|Bacilli,3F4TZ@33958|Lactobacillaceae",91061|Bacilli,L,"The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate",uvrA,-,-,ko:K03701,"ko03420,map03420",-,-,-,"ko00000,ko00001,ko03400",-,-,-,ABC_tran
Cluster_127,220668.lp_0585,0.0,1827.0,"COG1221@1|root,COG3933@1|root,COG1221@2|Bacteria,COG3933@2|Bacteria,1VSHE@1239|Firmicutes,4HB6T@91061|Bacilli,3F3N6@33958|Lactobacillaceae",91061|Bacilli,K,Sigma-54 interaction domain,levR,-,-,-,-,-,-,-,-,-,-,-,"EIIA-man,PRD,Sigma54_activat"
Cluster_128,220668.lp_0182,0.0,1865.0,"COG3291@1|root,COG4724@1|root,COG3291@2|Bacteria,COG4724@2|Bacteria,1TPGB@1239|Firmicutes,4HDJJ@91061|Bacilli,3F77D@33958|Lactobacillaceae",91061|Bacilli,G,Glycosyl hydrolase family 85,-,-,3.2.1.96,ko:K01227,"ko00511,map00511",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"Big_3,F5_F8_type_C,FIVAR,G5,Glyco_hydro_85,Gram_pos_anchor,PKD,YSIRK_signal"
Cluster_129,220668.lp_0197,0.0,1363.0,"COG3827@1|root,COG4932@1|root,COG3827@2|Bacteria,COG4932@2|Bacteria,1TQBI@1239|Firmicutes,4HBAT@91061|Bacilli,3F4FM@33958|Lactobacillaceae",91061|Bacilli,M,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"Cna_B,Collagen_bind,SdrD_B"
Cluster_130,220668.lp_0269,0.0,1886.0,"COG0438@1|root,COG1887@1|root,COG0438@2|Bacteria,COG1887@2|Bacteria,1TSEW@1239|Firmicutes,4HCKN@91061|Bacilli,3F8U6@33958|Lactobacillaceae",91061|Bacilli,H,CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase,tagF2,-,2.7.8.12,ko:K09809,-,-,-,-,"ko00000,ko01000",-,-,-,"Glycos_transf_1,Glyphos_transf"
Cluster_131,220668.lp_3075,7.919999999999999e-299,857.0,"COG4886@1|root,COG4886@2|Bacteria,1UYD7@1239|Firmicutes,4HHUD@91061|Bacilli,3F5NI@33958|Lactobacillaceae",91061|Bacilli,NU,"Mycoplasma protein of unknown function, DUF285",-,-,-,-,-,-,-,-,-,-,-,-,"DUF285,Gram_pos_anchor,MucBP,SLAP,WxL,YSIRK_signal"
Cluster_132,1136177.KCA1_2846,0.0,1333.0,"COG3408@1|root,COG3408@2|Bacteria,1TPY5@1239|Firmicutes,4HDFB@91061|Bacilli,3F3ZB@33958|Lactobacillaceae",91061|Bacilli,G,Alpha-L-rhamnosidase N-terminal domain,-,-,3.2.1.40,ko:K05989,-,-,-,-,"ko00000,ko01000",-,-,-,"Bac_rhamnosid,Bac_rhamnosid6H,Bac_rhamnosid_C,Bac_rhamnosid_N"
