query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Cluster_37,371042.NG99_22070,0.0,2113.0,"COG0439@1|root,COG1984@1|root,COG2049@1|root,COG4770@1|root,COG0439@2|Bacteria,COG1984@2|Bacteria,COG2049@2|Bacteria,COG4770@2|Bacteria,1MU4H@1224|Proteobacteria,1T1GN@1236|Gammaproteobacteria,3X5R8@551|Erwinia",1236|Gammaproteobacteria,EI,Biotin carboxylase C-terminal domain,uca,-,6.3.4.6,ko:K01941,"ko00220,ko00791,ko01100,map00220,map00791,map01100",-,R00774,RC00378,"ko00000,ko00001,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2,CT_A_B,CT_C_D"
Cluster_38,1217703.F904_00604,0.0,1054.0,"COG0642@1|root,COG0745@1|root,COG0834@1|root,COG0745@2|Bacteria,COG0834@2|Bacteria,COG2205@2|Bacteria,1NRP8@1224|Proteobacteria,1SKTW@1236|Gammaproteobacteria,3NN2J@468|Moraxellaceae",1236|Gammaproteobacteria,T,Domain present in phytochromes and cGMP-specific phosphodiesterases.,-,-,2.7.13.3,ko:K07679,"ko02020,ko05133,map02020,map05133",M00477,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"GAF,HATPase_c,HisKA,Hpt,PAS,PAS_3,PAS_4,PAS_9,Response_reg,SBP_bac_3"
Cluster_39,1215092.PA6_005_01460,0.0,1847.0,"COG0439@1|root,COG1984@1|root,COG2049@1|root,COG0439@2|Bacteria,COG1984@2|Bacteria,COG2049@2|Bacteria,1MU4H@1224|Proteobacteria,1T1GN@1236|Gammaproteobacteria,1YEI6@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,EI,Allophanate hydrolase subunit 2,uca,-,"6.3.4.6,6.4.1.1","ko:K01941,ko:K01959","ko00020,ko00220,ko00620,ko00720,ko00791,ko01100,ko01120,ko01200,ko01230,map00020,map00220,map00620,map00720,map00791,map01100,map01120,map01200,map01230","M00173,M00620","R00344,R00774","RC00040,RC00367,RC00378","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2,CT_A_B,CT_C_D"
Cluster_40,465817.ETA_20300,0.0,1320.0,"COG1530@1|root,COG1530@2|Bacteria,1MV65@1224|Proteobacteria,1RMDS@1236|Gammaproteobacteria,3X65U@551|Erwinia",1236|Gammaproteobacteria,J,Endoribonuclease that plays a central role in RNA processing and decay. Required for the maturation of 5S and 16S rRNAs and the majority of tRNAs. Also involved in the degradation of most mRNAs,rne,"GO:0000287,GO:0000966,GO:0000967,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004540,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008312,GO:0008995,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0016043,GO:0016070,GO:0016071,GO:0016072,GO:0016787,GO:0016788,GO:0017151,GO:0019222,GO:0019439,GO:0019899,GO:0022607,GO:0022613,GO:0034470,GO:0034471,GO:0034641,GO:0034655,GO:0034660,GO:0042254,GO:0042802,GO:0043167,GO:0043169,GO:0043170,GO:0043462,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0046872,GO:0048519,GO:0050789,GO:0050790,GO:0051095,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0051336,GO:0060255,GO:0065003,GO:0065007,GO:0065009,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0097159,GO:0140098,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902280",3.1.26.12,ko:K08300,"ko03018,map03018",M00394,-,-,"ko00000,ko00001,ko00002,ko01000,ko03009,ko03019",-,-,-,"PNPase_C,RNase_E_G,S1"
Cluster_41,465817.ETA_27460,0.0,1969.0,"COG1074@1|root,COG1074@2|Bacteria,1MUTF@1224|Proteobacteria,1RPC6@1236|Gammaproteobacteria,3X55C@551|Erwinia",1236|Gammaproteobacteria,L,"A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit contributes ATPase, 3'-5' helicase, exonuclease activity and loads RecA onto ssDNA",recB,"GO:0000166,GO:0000724,GO:0000725,GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0004518,GO:0004519,GO:0004520,GO:0004527,GO:0004529,GO:0004536,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006952,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0008854,GO:0009314,GO:0009338,GO:0009628,GO:0009987,GO:0015616,GO:0016043,GO:0016462,GO:0016787,GO:0016788,GO:0016796,GO:0016817,GO:0016818,GO:0016887,GO:0016895,GO:0017076,GO:0017111,GO:0030554,GO:0032392,GO:0032508,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033554,GO:0034641,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044355,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0097367,GO:0099046,GO:0140097,GO:1901265,GO:1901360,GO:1901363,GO:1902494",3.1.11.5,ko:K03582,"ko03440,map03440",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"PDDEXK_1,UvrD-helicase,UvrD_C"
Cluster_42,371042.NG99_00390,0.0,1673.0,"COG0438@1|root,COG1216@1|root,COG0438@2|Bacteria,COG1216@2|Bacteria,1MX5Z@1224|Proteobacteria,1RMDY@1236|Gammaproteobacteria,3X74J@551|Erwinia",1236|Gammaproteobacteria,M,Glycosyltransferase like family 2,-,-,-,ko:K20444,-,-,-,-,"ko00000,ko01000,ko01005,ko02000",4.D.1.3,"GT2,GT4",-,"Glyco_tranf_2_3,Glycos_transf_2,Methyltransf_23"
Cluster_43,573.JG24_01095,1.46e-278,842.0,"COG3210@1|root,COG3210@2|Bacteria,1MX2K@1224|Proteobacteria,1RNRK@1236|Gammaproteobacteria",1236|Gammaproteobacteria,U,Large exoproteins involved in heme utilization or adhesion,-,-,-,ko:K15125,"ko05133,map05133",-,-,-,"ko00000,ko00001,ko00536",-,-,-,"DUF637,ESPR,Fil_haemagg,Fil_haemagg_2,Haemagg_act,PT-VENN"
Cluster_44,634499.EpC_08840,0.0,2211.0,"COG0587@1|root,COG0587@2|Bacteria,1MUIF@1224|Proteobacteria,1RP0K@1236|Gammaproteobacteria,3X4DU@551|Erwinia",1236|Gammaproteobacteria,L,DNA polymerase,dnaE,"GO:0003674,GO:0003824,GO:0003887,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0032991,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044776,GO:0046483,GO:0061695,GO:0071704,GO:0071897,GO:0090304,GO:0140097,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990234",2.7.7.7,ko:K02337,"ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440",M00260,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400",-,-,-,"DNA_pol3_alpha,HHH_6,PHP,tRNA_anti-codon"
Cluster_45,104623.Ser39006_03156,3.73e-229,695.0,"COG1216@1|root,COG1216@2|Bacteria,1MX5Z@1224|Proteobacteria,1RMDY@1236|Gammaproteobacteria,405DK@613|Serratia",1236|Gammaproteobacteria,S,"Glycosyl transferase, family 2",-,-,-,ko:K20444,-,-,-,-,"ko00000,ko01000,ko01005,ko02000",4.D.1.3,"GT2,GT4",-,"Glyco_tranf_2_3,Glycos_transf_2"
Cluster_46,465817.ETA_20060,0.0,2125.0,"COG1197@1|root,COG1197@2|Bacteria,1MUXG@1224|Proteobacteria,1RNCU@1236|Gammaproteobacteria,3X5H4@551|Erwinia",1236|Gammaproteobacteria,L,"Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site",mfd,"GO:0000715,GO:0000716,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006355,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008094,GO:0008150,GO:0008152,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0015616,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0019899,GO:0031323,GO:0031326,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0043175,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051276,GO:0051716,GO:0060255,GO:0065007,GO:0070063,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0140097,GO:1901360,GO:1901363,GO:1903506,GO:2000112,GO:2001141",-,ko:K03723,"ko03420,map03420",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"CarD_CdnL_TRCF,DEAD,Helicase_C,TRCF"
Cluster_47,634499.EpC_22850,0.0,1599.0,"COG1674@1|root,COG1674@2|Bacteria,1MVPI@1224|Proteobacteria,1RM9A@1236|Gammaproteobacteria,3X532@551|Erwinia",1236|Gammaproteobacteria,D,DNA translocase FtsK,ftsK,"GO:0000920,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006355,GO:0006950,GO:0006970,GO:0007059,GO:0008094,GO:0008150,GO:0009628,GO:0009651,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015616,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0031224,GO:0031226,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0033676,GO:0042221,GO:0042623,GO:0042802,GO:0043085,GO:0043565,GO:0044093,GO:0044425,GO:0044459,GO:0044464,GO:0045893,GO:0045935,GO:0046677,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051301,GO:0051716,GO:0060255,GO:0065007,GO:0065009,GO:0070887,GO:0071236,GO:0071944,GO:0080090,GO:0097159,GO:0140097,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141",-,ko:K03466,-,-,-,-,"ko00000,ko03036",3.A.12,-,-,"FtsK_4TM,FtsK_SpoIIIE,Ftsk_gamma"
Cluster_48,1336237.JAEE01000006_gene828,2.05e-61,239.0,"COG4625@1|root,COG4625@2|Bacteria,1R4WF@1224|Proteobacteria,1SFY0@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Autotransporter beta-domain,-,-,-,-,-,-,-,-,-,-,-,-,Autotransporter
Cluster_49,634500.EbC_04170,0.0,1756.0,"COG3523@1|root,COG3523@2|Bacteria,1MV3D@1224|Proteobacteria,1RPQ2@1236|Gammaproteobacteria,3X70S@551|Erwinia",1236|Gammaproteobacteria,S,Type VI secretion,-,-,-,ko:K11891,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"IcmF-related,IcmF_C"
Cluster_50,634500.EbC_04170,0.0,1949.0,"COG3523@1|root,COG3523@2|Bacteria,1MV3D@1224|Proteobacteria,1RPQ2@1236|Gammaproteobacteria,3X70S@551|Erwinia",1236|Gammaproteobacteria,S,Type VI secretion,-,-,-,ko:K11891,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"IcmF-related,IcmF_C"
Cluster_51,634500.EbC_04170,0.0,1755.0,"COG3523@1|root,COG3523@2|Bacteria,1MV3D@1224|Proteobacteria,1RPQ2@1236|Gammaproteobacteria,3X70S@551|Erwinia",1236|Gammaproteobacteria,S,Type VI secretion,-,-,-,ko:K11891,"ko02025,ko03070,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"IcmF-related,IcmF_C"
Cluster_52,572265.HDEF_p0037,1.68e-172,539.0,"COG4643@1|root,COG4643@2|Bacteria,1R7S0@1224|Proteobacteria,1RVCF@1236|Gammaproteobacteria",1236|Gammaproteobacteria,NU,Tfp pilus assembly protein FimV,-,-,-,ko:K06919,-,-,-,-,ko00000,-,-,-,-
Cluster_53,634499.EpC_09460,0.0,1405.0,"COG0220@1|root,COG0457@1|root,COG3914@1|root,COG0220@2|Bacteria,COG0457@2|Bacteria,COG3914@2|Bacteria,1MVMG@1224|Proteobacteria,1RR2P@1236|Gammaproteobacteria,3X7HW@551|Erwinia",1236|Gammaproteobacteria,O,Predicted methyltransferase regulatory domain,-,-,-,-,-,-,-,-,-,-,-,-,"Glyco_transf_41,MethyTransf_Reg,Methyltransf_12,Methyltransf_25,TPR_1,TPR_11,TPR_16,TPR_2,TPR_8"
Cluster_54,665029.EAMY_0709,0.0,1987.0,"COG1330@1|root,COG1330@2|Bacteria,1MWTI@1224|Proteobacteria,1RNT0@1236|Gammaproteobacteria,3X4TM@551|Erwinia",1236|Gammaproteobacteria,L,"A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit recognizes the wild- type Chi sequence, and when added to isolated RecB increases its ATP-dependent helicase processivity",recC,"GO:0000724,GO:0000725,GO:0003674,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0004518,GO:0004519,GO:0004527,GO:0004529,GO:0004536,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006952,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0008854,GO:0009314,GO:0009338,GO:0009628,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016788,GO:0016796,GO:0016817,GO:0016818,GO:0016887,GO:0016895,GO:0017111,GO:0032392,GO:0032508,GO:0032991,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044355,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0099046,GO:0140097,GO:1901360,GO:1902494",3.1.11.5,ko:K03583,"ko03440,map03440",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,Exonuc_V_gamma
Cluster_55,465817.ETA_25500,0.0,1107.0,"COG0419@1|root,COG0419@2|Bacteria,1MVTQ@1224|Proteobacteria,1RQFM@1236|Gammaproteobacteria,3X4Y2@551|Erwinia",1236|Gammaproteobacteria,L,exonuclease,sbcC,"GO:0000014,GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004527,GO:0004529,GO:0004536,GO:0006139,GO:0006259,GO:0006260,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008296,GO:0008408,GO:0009058,GO:0009059,GO:0009987,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0033554,GO:0034641,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901576,GO:1990238",-,ko:K03546,-,-,-,-,"ko00000,ko03400",-,-,-,"AAA_23,AAA_29,SbcCD_C"
Cluster_56,517433.PanABDRAFT_0998,0.0,1459.0,"COG1196@1|root,COG3206@1|root,COG5283@1|root,COG1196@2|Bacteria,COG3206@2|Bacteria,COG5283@2|Bacteria,1R0HE@1224|Proteobacteria,1T4HP@1236|Gammaproteobacteria,3W2S9@53335|Pantoea",1236|Gammaproteobacteria,D,"Phage tail tape measure protein, TP901 family",-,-,-,-,-,-,-,-,-,-,-,-,PhageMin_Tail
Cluster_57,1484157.PSNIH2_05030,0.0,1235.0,"COG2199@1|root,COG2200@1|root,COG3447@1|root,COG2199@2|Bacteria,COG2200@2|Bacteria,COG3447@2|Bacteria,1RGCV@1224|Proteobacteria,1RWM1@1236|Gammaproteobacteria,3W08H@53335|Pantoea",1236|Gammaproteobacteria,T,"to Pantoea sp. At-9b, diguanylate cyclase with PAS PAC sensor (NCBI ZP_05729063.1)",yegE,-,2.7.7.65,ko:K21084,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"EAL,GGDEF,MASE1,PAS,PAS_3"
Cluster_58,634499.EpC_04850,0.0,1852.0,"COG3064@1|root,COG3264@1|root,COG3064@2|Bacteria,COG3264@2|Bacteria,1MWSA@1224|Proteobacteria,1RMYY@1236|Gammaproteobacteria,3X6A6@551|Erwinia",1236|Gammaproteobacteria,M,Mechanosensitive ion channel inner membrane domain 1,yjeP,-,-,"ko:K05802,ko:K22051",-,-,-,-,"ko00000,ko02000","1.A.23.1.1,1.A.23.1.2,1.A.23.1.3",-,-,"MS_channel,MscS_TM,MscS_porin"
Cluster_59,465817.ETA_08390,0.0,1558.0,"COG1203@1|root,COG1203@2|Bacteria,1MVZF@1224|Proteobacteria,1RQH5@1236|Gammaproteobacteria,3X79V@551|Erwinia",1236|Gammaproteobacteria,L,"CRISPR-associated helicase, Cas3",cas3,-,-,ko:K07012,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,ResIII
Cluster_60,1217708.F887_00631,1.2999999999999998e-283,834.0,"COG0642@1|root,COG0745@1|root,COG0834@1|root,COG0745@2|Bacteria,COG0834@2|Bacteria,COG2205@2|Bacteria,1NRP8@1224|Proteobacteria,1RQCU@1236|Gammaproteobacteria,3NT1A@468|Moraxellaceae",1236|Gammaproteobacteria,T,Motif C-terminal to PAS motifs (likely to contribute to PAS structural domain),evgS,"GO:0000155,GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009268,GO:0009628,GO:0009927,GO:0009987,GO:0010447,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0023014,GO:0023052,GO:0035556,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0046777,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0065007,GO:0071704,GO:0140096,GO:1901564",2.7.13.3,"ko:K07677,ko:K07679","ko02020,ko02026,ko05133,map02020,map02026,map05133","M00474,M00477",-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c,HisKA,Hpt,PAS,PAS_3,PAS_4,Response_reg,SBP_bac_3"
Cluster_61,1440052.EAKF1_ch3353c,0.0,1987.0,"COG0610@1|root,COG0610@2|Bacteria,1MU96@1224|Proteobacteria,1RP2Q@1236|Gammaproteobacteria,3XQ7C@561|Escherichia",1236|Gammaproteobacteria,V,"Subunit R is required for both nuclease and ATPase activities, but not for modification",hsdR,-,3.1.21.3,ko:K01153,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,"DUF3387,HSDR_N,ResIII"
Cluster_62,930166.CD58_20585,8.06e-161,511.0,"COG0642@1|root,COG0784@1|root,COG0834@1|root,COG0784@2|Bacteria,COG0834@2|Bacteria,COG2205@2|Bacteria,1NRP8@1224|Proteobacteria,1RZN7@1236|Gammaproteobacteria",1236|Gammaproteobacteria,T,Histidine kinase,-,-,2.7.13.3,ko:K07679,"ko02020,ko05133,map02020,map05133",M00477,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c,HisKA,Hpt,PAS_4,Response_reg,SBP_bac_3"
Cluster_63,465817.ETA_07190,0.0,2026.0,"COG0458@1|root,COG0458@2|Bacteria,1MUDZ@1224|Proteobacteria,1RPIU@1236|Gammaproteobacteria,3X4WS@551|Erwinia",1236|Gammaproteobacteria,F,Carbamoyl-phosphate synthetase ammonia chain,carB,"GO:0000050,GO:0000166,GO:0003674,GO:0003824,GO:0004087,GO:0004088,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005951,GO:0006082,GO:0006139,GO:0006206,GO:0006520,GO:0006525,GO:0006526,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009112,GO:0009987,GO:0016053,GO:0016597,GO:0016874,GO:0016879,GO:0016884,GO:0017076,GO:0018130,GO:0019627,GO:0019752,GO:0019856,GO:0030554,GO:0031406,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034641,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046394,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0071941,GO:0072527,GO:0072528,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494",6.3.5.5,ko:K01955,"ko00240,ko00250,ko01100,map00240,map00250,map01100",M00051,"R00256,R00575,R01395,R10948,R10949","RC00002,RC00010,RC00043,RC02750,RC02798,RC03314","ko00000,ko00001,ko00002,ko01000",-,-,"iAF1260.b0033,iBWG_1329.BWG_0031,iECDH10B_1368.ECDH10B_0034,iECDH1ME8569_1439.ECDH1ME8569_0031,iECUMN_1333.ECUMN_0034,iEcDH1_1363.EcDH1_3566,iJN746.PP_4723,iJO1366.b0033,iJR904.b0033,iPC815.YPO0482,iY75_1357.Y75_RS00170,iYL1228.KPN_00041","CPSase_L_D2,CPSase_L_D3,MGS"
Cluster_64,932677.PAJ_0770,0.0,1568.0,"COG4733@1|root,COG4733@2|Bacteria,1MXXZ@1224|Proteobacteria,1RNFD@1236|Gammaproteobacteria,3VXR4@53335|Pantoea",1236|Gammaproteobacteria,S,Fibronectin type 3 domain,-,-,-,-,-,-,-,-,-,-,-,-,"DUF1983,Phage-tail_3"
Cluster_65,634500.EbC_37340,2.39e-235,686.0,"COG3468@1|root,COG3468@2|Bacteria,1PFH3@1224|Proteobacteria,1RWV1@1236|Gammaproteobacteria,3X7X5@551|Erwinia",1236|Gammaproteobacteria,MU,Autotransporter beta-domain,-,-,-,-,-,-,-,-,-,-,-,-,Autotransporter
Cluster_66,932677.PAJ_0770,0.0,1746.0,"COG4733@1|root,COG4733@2|Bacteria,1MXXZ@1224|Proteobacteria,1RNFD@1236|Gammaproteobacteria,3VXR4@53335|Pantoea",1236|Gammaproteobacteria,S,Fibronectin type 3 domain,-,-,-,-,-,-,-,-,-,-,-,-,"DUF1983,Phage-tail_3"
Cluster_67,371042.NG99_25665,0.0,1656.0,"COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,3X668@551|Erwinia",1236|Gammaproteobacteria,V,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,-,-,-,ko:K07788,"ko02020,map02020",M00648,-,-,"ko00000,ko00001,ko00002,ko02000",2.A.6.2,-,-,ACR_tran
Cluster_68,399741.Spro_3035,1.34e-185,573.0,"COG3468@1|root,COG3468@2|Bacteria,1PRYC@1224|Proteobacteria,1RZQW@1236|Gammaproteobacteria,403RI@613|Serratia",1236|Gammaproteobacteria,MU,Pertactin,-,-,-,-,-,-,-,-,-,-,-,-,"Autotransporter,Pertactin"
Cluster_69,634499.EpC_25950,0.0,1914.0,"COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,3X4MU@551|Erwinia",1236|Gammaproteobacteria,V,Efflux pump membrane transporter,acrB,"GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006855,GO:0008150,GO:0008324,GO:0015075,GO:0015077,GO:0015078,GO:0015238,GO:0015291,GO:0015297,GO:0015298,GO:0015299,GO:0015307,GO:0015318,GO:0015672,GO:0015893,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0031224,GO:0031226,GO:0032991,GO:0034220,GO:0042221,GO:0042493,GO:0042802,GO:0044425,GO:0044459,GO:0044464,GO:0046618,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:1902495,GO:1902600,GO:1990281,GO:1990351",-,ko:K18138,"ko01501,ko01503,map01501,map01503","M00647,M00699,M00718",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000",2.A.6.2,-,-,ACR_tran
Cluster_70,701347.Entcl_3869,1.35e-150,483.0,"28MH1@1|root,2ZAU0@2|Bacteria,1R5KR@1224|Proteobacteria,1RZCG@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
